Date,Open,High,Low,Close,Adj Close,Volume,Amazon,Microsoft,Google,NASDAQ,NYSE,RUSSELL2000,ViX,USD/CNY,5yearTreasury,10yearTreasury
16/11/2018,47.625,48.7425,47.365002,48.3825,46.562027,147713200,79.670502,103.258751,53.074501,7247.870117,12400.28027,1527.530029,18.139999,6.9224,2.894,3.074
19/11/2018,47.5,47.674999,46.247501,46.465,44.716671,167701200,75.614502,99.759254,51,7028.47998,12280.91016,1496.540039,20.1,6.8899,2.866,3.057
20/11/2018,44.592499,45.3675,43.877499,44.244999,42.580196,271300800,74.773003,96.984467,51.287998,6908.819824,12048.66016,1469.01001,22.48,6.9248,2.87,3.048
21/11/2018,44.932499,45.067501,44.137501,44.195,42.532089,124496800,75.836502,98.319397,51.880501,6972.25,12123.33984,1488.280029,20.799999,6.9185,2.89,3.061
23/11/2018,43.735001,44.150002,43.025002,43.072498,41.45182,94496000,75.102997,98.281265,51.194,6938.97998,12036.24023,1488.680054,21.52,6.91,2.88,3.054
26/11/2018,43.560001,43.737499,42.564999,43.654999,42.012398,179994000,79.066498,101.5233,52.431,7081.850098,12181.59961,1505.959961,18.9,6.9335,2.9,3.072
27/11/2018,42.877499,43.692501,42.720001,43.560001,41.920986,165549600,79.070999,102.162193,52.220501,7082.700195,12188.07031,1492.859985,19.02,6.9559,2.885,3.055
28/11/2018,44.182499,45.322498,43.732498,45.235001,43.532959,184250000,83.887497,105.957268,54.311501,7291.589844,12417.62988,1530.380005,18.49,6.9625,2.856,3.044
29/11/2018,45.665001,45.700001,44.424999,44.887501,43.198528,167080000,83.678497,105.07048,54.415001,7273.080078,12389.37012,1525.390015,18.790001,6.9552,2.855,3.035
30/11/2018,45.072498,45.0825,44.2575,44.645,42.965153,158126000,84.508499,105.737953,54.7215,7330.540039,12457.54981,1533.27002,18.07,6.9495,2.845,3.013
03/12/2018,46.115002,46.235001,45.302502,46.205002,44.466465,163210000,88.617996,106.882195,55.321499,7441.509766,12577.54004,1548.959961,16.440001,6.9382,2.839,2.992
04/12/2018,45.237499,45.5975,44.067501,44.172501,42.510422,165377200,83.419998,103.47805,52.541,7158.430176,12221.98047,1480.75,20.74,6.937,2.799,2.924
06/12/2018,42.939999,43.695,42.605,43.68,42.036465,172393600,84.959503,104.116943,53.436501,7188.259766,12144.41016,1477.410034,21.190001,6.941,2.748,2.876
07/12/2018,43.372501,43.622501,42.075001,42.122501,40.537571,169126400,81.456497,99.949959,51.828999,6969.25,11941.92969,1448.089966,23.23,6.9444,2.696,2.85
10/12/2018,41.25,42.522499,40.8325,42.400002,40.804607,248104000,82.051498,102.59127,51.977501,7020.52002,11889.29004,1443.099976,22.639999,6.9262,2.709,2.856
11/12/2018,42.915001,42.947498,41.75,42.157501,40.571251,189126800,82.162003,103.5448,52.587502,7031.830078,11860.65039,1440.130005,21.76,6.931,2.745,2.879
12/12/2018,42.599998,42.98,42.255001,42.275002,40.684319,142510800,83.177002,104.012054,53.183998,7098.310059,11943.29004,1455.319946,21.459999,6.9475,2.765,2.906
13/12/2018,42.622501,43.142502,42.387501,42.737499,41.129425,127594400,82.918999,104.364845,53.095001,7070.330078,11936.16016,1432.699951,20.65,6.9308,2.756,2.911
14/12/2018,42.25,42.27,41.32,41.369999,39.813377,162814800,79.595497,101.10376,52.105,6910.660156,11755.37988,1410.810059,21.629999,6.9506,2.729,2.891
17/12/2018,41.362499,42.087502,40.682499,40.985001,39.442875,177151600,76.045502,98.109642,50.8265,6753.72998,11532.12012,1378.140015,24.52,6.9529,2.693,2.857
18/12/2018,41.345001,41.8825,41.0975,41.517502,39.95533,135366000,77.573997,99.139488,51.435501,6783.910156,11502.16016,1377.180054,25.58,6.9415,2.656,2.825
19/12/2018,41.5,41.862499,39.772499,40.2225,38.709057,196189200,74.753998,98.872482,51.150501,6636.830078,11371.83984,1349.22998,25.58,6.958,2.627,2.778
20/12/2018,40.099998,40.5275,38.825001,39.2075,37.73225,259092000,73.041496,96.793739,50.470501,6528.410156,11222.79004,1326,28.379999,6.8823,2.653,2.789
21/12/2018,39.215,39.540001,37.407501,37.682499,36.264614,382978400,68.872498,93.666161,48.977001,6332.990234,11036.83984,1292.089966,30.110001,6.8363,2.642,2.792
24/12/2018,37.037498,37.887501,36.647499,36.7075,35.326317,148676800,67.197998,89.75663,48.811001,6192.919922,10769.83008,1266.920044,36.07,6.8558,2.581,2.749
26/12/2018,37.075001,39.307499,36.68,39.2925,37.814049,234330000,73.544998,95.887894,51.973,6554.359863,11204.08984,1329.810059,30.41,6.8817,2.637,2.797
27/12/2018,38.959999,39.192501,37.517502,39.037498,37.56863,212468400,73.082001,96.479095,52.194,6579.490234,11285.30957,1331.819946,29.959999,6.8747,2.59,2.743
28/12/2018,39.375,39.630001,38.637501,39.057499,37.587898,169165600,73.901001,95.725784,51.854,6584.52002,11290.9502,1337.920044,28.34,6.911,2.573,2.736
31/12/2018,39.6325,39.84,39.119999,39.435001,37.951191,140014000,75.098503,96.850967,51.780499,6635.279785,11374.38965,1348.560059,25.42,6.899,2.51,2.686
02/01/2019,38.7225,39.712502,38.557499,39.48,37.994488,148158800,76.956497,96.421867,52.2925,6665.939941,11383.53027,1355.910034,23.219999,6.879,2.503,2.661
03/01/2019,35.994999,36.43,35.5,35.547501,34.209961,365248800,75.014,92.874695,50.803001,6463.5,11190.44043,1330.829956,25.450001,6.8807,2.368,2.554
04/01/2019,36.1325,37.137501,35.950001,37.064999,35.670364,234428400,78.769501,97.194229,53.5355,6738.859863,11533.33984,1380.75,21.379999,6.9066,2.482,2.659
07/01/2019,37.174999,37.2075,36.474998,36.982498,35.590961,219111200,81.475502,97.318184,53.419498,6823.470215,11605.95996,1405.369995,21.4,6.8962,2.519,2.682
08/01/2019,37.389999,37.955002,37.130001,37.6875,36.269428,164101200,82.829002,98.023827,53.813999,6897,11716.23047,1426.550049,20.469999,6.8942,2.571,2.716
09/01/2019,37.822498,38.6325,37.407501,38.327499,36.885361,180396400,82.971001,99.425507,53.733002,6957.080078,11778.41992,1438.810059,19.98,6.891,2.559,2.728
10/01/2019,38.125,38.4925,37.715,38.450001,37.00325,143122800,82.810997,98.786644,53.516499,6986.069824,11839.30957,1445.430054,19.5,6.8841,2.559,2.731
11/01/2019,38.220001,38.424999,37.877499,38.072498,36.63995,108092800,82.028,98.023827,52.859501,6971.47998,11848.00977,1447.380005,18.190001,6.9054,2.525,2.701
14/01/2019,37.712502,37.817501,37.305,37.5,36.088993,129756800,80.860497,97.308685,52.234501,6905.919922,11799.11035,1432.810059,19.07,6.8981,2.529,2.71
15/01/2019,37.567501,38.3475,37.512501,38.267502,36.827618,114843600,83.727997,100.131149,53.857498,7023.830078,11868.67969,1445.219971,18.6,6.8983,2.527,2.711
16/01/2019,38.27,38.970001,38.25,38.735001,37.277527,122278800,84.189003,100.483955,54.0485,7034.689941,11907.61035,1454.699951,19.040001,6.8981,2.547,2.731
17/01/2019,38.549999,39.415001,38.314999,38.965,37.498863,119284800,84.661003,101.189583,54.494999,7084.459961,11994.54004,1467.25,18.059999,6.8653,2.571,2.749
18/01/2019,39.375,39.470001,38.994999,39.205002,37.729847,135004000,84.809998,102.705696,54.912998,7157.22998,12151.76953,1482.5,17.799999,6.8772,2.618,2.784
22/01/2019,39.102501,39.182499,38.154999,38.325001,36.88295,121576000,81.608498,100.770004,53.526001,7020.359863,11999.37012,1457.449951,20.799999,6.8776,2.567,2.73
23/01/2019,38.537498,38.785,37.924999,38.48,37.032112,92522400,82.000999,101.752151,53.7785,7025.77002,12020.92969,1454.26001,19.52,6.8775,2.591,2.755
24/01/2019,38.5275,38.619999,37.935001,38.174999,36.738598,101766000,82.746498,101.265854,53.695,7073.459961,12029.4502,1464.410034,18.889999,6.8611,2.547,2.712
25/01/2019,38.869999,39.532501,38.580002,39.439999,37.955997,134142000,83.528503,102.190804,54.5495,7164.859863,12127.25,1482.849976,17.42,6.8711,2.589,2.753
28/01/2019,38.947498,39.0825,38.415001,39.075001,37.604729,104768400,81.894501,100.197906,53.504002,7085.680176,12065.11035,1473.540039,18.870001,6.8684,2.581,2.744
29/01/2019,39.0625,39.532501,38.5275,38.669998,37.21497,166348800,79.694,98.157326,53.030998,7028.290039,12090.78027,1471.449951,19.129999,6.85,2.547,2.712
30/01/2019,40.8125,41.537498,40.057499,41.3125,39.758049,244439200,83.5215,101.437485,54.452999,7183.080078,12222.38965,1486.939941,17.66,6.8522,2.503,2.695
31/01/2019,41.5275,42.25,41.139999,41.610001,40.044346,162958400,85.936501,99.578064,55.818501,7281.740234,12299.03027,1499.420044,16.57,6.8156,2.44,2.635
01/02/2019,41.740002,42.244999,41.482498,41.630001,40.063599,130672400,81.311501,98.004738,55.537498,7263.870117,12329.69043,1502.050049,16.139999,6.7875,2.508,2.691
04/02/2019,41.852501,42.915001,41.82,42.8125,41.201595,125982000,81.665497,100.827225,56.639999,7347.540039,12381.83008,1517.540039,15.73,6.762,2.535,2.724
05/02/2019,43.215,43.77,43.087502,43.544998,41.906536,144406400,82.940498,102.238472,57.2995,7402.080078,12428.25977,1520.22998,15.57,6.7671,2.513,2.702
06/02/2019,43.662498,43.892502,43.212502,43.560001,41.920986,112958400,82.013,101.10376,55.761501,7375.279785,12398.66992,1518.02002,15.38,6.751,2.508,2.702
07/02/2019,43.099998,43.485001,42.584999,42.735001,41.127022,126966800,80.718498,100.379051,54.935501,7288.350098,12295.21973,1505.630005,16.370001,6.756,2.458,2.652
08/02/2019,42.247501,42.665001,42.105,42.602501,41.175346,95280000,79.411003,100.760475,54.752998,7298.200195,12292.13965,1506.390015,15.72,6.7754,2.441,2.632
11/02/2019,42.762501,42.802502,42.3125,42.357498,40.938553,83973600,79.550003,100.360008,54.7505,7307.899902,12297.90039,1518.97998,15.97,6.7778,2.475,2.661
12/02/2019,42.525002,42.75,42.424999,42.7225,41.291321,89134000,81.900497,101.923798,56.068501,7414.620117,12438.44043,1538.22998,15.43,6.7973,2.492,2.684
13/02/2019,42.8475,43.119999,42.48,42.544998,41.119762,89960800,82,101.847511,56.007999,7420.379883,12474.88965,1542.939941,15.65,6.807,2.527,2.708
14/02/2019,42.427502,42.814999,42.345001,42.700001,41.269577,87342800,81.1325,101.933342,56.0835,7426.950195,12440.21973,1545.109985,16.219999,6.791,2.473,2.657
15/02/2019,42.8125,42.924999,42.4375,42.605,41.177757,98507200,80.397499,103.192009,55.682499,7472.410156,12603.46973,1569.25,14.91,6.7876,2.495,2.666
19/02/2019,42.427502,42.860001,42.372501,42.732498,41.300983,75891200,81.378998,103.144341,55.928001,7486.77002,12628.36035,1574.469971,14.88,6.7464,2.47,2.647
20/02/2019,42.797501,43.330002,42.747501,43.0075,41.566772,104457600,81.105003,102.608063,55.689999,7489.069824,12673.66016,1581.660034,14.02,6.7443,2.475,2.654
21/02/2019,42.950001,43.092499,42.575001,42.764999,41.332401,68998800,80.972,104.77227,54.848499,7459.709961,12621.76953,1575.550049,14.46,6.732,2.508,2.688
22/02/2019,42.895,43.25,42.845001,43.2425,41.793903,75652800,81.578003,106.266129,55.518501,7527.540039,12694.51953,1590.060059,13.51,6.7155,2.468,2.655
25/02/2019,43.540001,43.967499,43.487499,43.557499,42.098351,87493600,81.650002,106.859856,55.470001,7554.459961,12700.19043,1588.810059,14.85,6.6998,2.486,2.673
26/02/2019,43.427502,43.825001,43.2925,43.5825,42.122517,68280800,81.82,107.597221,55.7565,7549.299805,12686.55957,1577.47998,15.17,6.7438,2.443,2.636
27/02/2019,43.302502,43.75,43.182499,43.717499,42.252987,111341600,82.054497,107.415268,55.802502,7554.509766,12689.87012,1581.050049,14.7,6.7438,2.49,2.693
28/02/2019,43.580002,43.727501,43.23,43.287498,41.837399,112861600,81.991501,107.281219,55.995998,7532.529785,12644.80957,1575.550049,14.78,6.7348,2.509,2.711
01/03/2019,43.57,43.787498,43.2225,43.7425,42.277164,103544800,83.586502,107.76001,57.0495,7595.350098,12700.66992,1589.640015,13.57,6.7438,2.556,2.755
04/03/2019,43.922501,44.4375,43.4925,43.962502,42.48978,109744800,84.808502,107.50145,57.389999,7577.569824,12637.26953,1575.439941,14.63,6.7438,2.531,2.722
05/03/2019,43.985001,44,43.634998,43.8825,42.412472,78949600,84.621498,106.965195,58.101501,7576.359863,12624.46973,1568.280029,14.74,6.7438,2.533,2.722
06/03/2019,43.6675,43.872501,43.485001,43.630001,42.168423,83241600,83.447502,107.013069,57.893002,7505.919922,12538,1536.819946,15.74,6.7914,2.497,2.692
07/03/2019,43.467499,43.610001,43.005001,43.125,41.68034,99185600,81.297501,105.710732,57.165001,7421.459961,12443.42969,1523.630005,16.59,6.773,2.435,2.636
08/03/2019,42.580002,43.267502,42.375,43.227501,41.7794,95997600,81.040001,105.825645,57.116001,7408.140137,12415.12988,1521.880005,16.049999,6.7594,2.425,2.625
11/03/2019,43.872501,44.779999,43.837502,44.724998,43.226742,128044000,83.530998,108.047295,58.787998,7558.060059,12561.25977,1548.880005,14.33,6.7712,2.44,2.643
12/03/2019,45,45.6675,44.842499,45.227501,43.712399,129870400,83.654999,108.80381,59.66,7591.029785,12582.80957,1549.829956,13.77,6.7721,2.414,2.605
13/03/2019,45.5625,45.825001,45.23,45.427502,43.905712,124130000,84.540497,109.6465,59.666,7643.410156,12674.25977,1555.880005,13.41,6.7657,2.414,2.611
14/03/2019,45.974998,46.025002,45.639999,45.932499,44.393787,94318000,84.310997,109.732681,59.2775,7630.910156,12660.16016,1549.640015,13.5,6.7577,2.43,2.63
15/03/2019,46.212502,46.8325,45.935001,46.529999,44.971272,156171600,85.617996,110.996735,59.223,7688.529785,12715.76953,1553.540039,12.88,6.7203,2.4,2.593
18/03/2019,46.450001,47.0975,46.447498,47.005001,45.430363,104879200,87.107498,112.586395,59.213001,7714.47998,12781.41016,1563.930054,13.1,6.7191,2.414,2.602
19/03/2019,47.087502,47.247501,46.48,46.6325,45.070347,126585600,88.092499,112.662987,59.942501,7723.950195,12760.79004,1554.98999,13.56,6.7132,2.425,2.614
20/03/2019,46.557499,47.372501,46.182499,47.040001,45.464184,124140800,89.863503,112.538475,61.198502,7728.970215,12700.25,1543.160034,13.91,6.6884,2.335,2.535
21/03/2019,47.505001,49.0825,47.452499,48.772499,47.138645,204136800,90.962997,115.124054,61.577,7838.959961,12782.54004,1562.410034,13.63,6.6992,2.341,2.537
22/03/2019,48.834999,49.422501,47.695,47.762501,46.162491,169630800,88.238503,112.088417,60.275002,7642.669922,12539.41016,1505.920044,16.48,6.6862,2.255,2.455
25/03/2019,47.877499,47.994999,46.650002,47.185001,45.604332,175381200,88.712997,112.672546,59.650002,7637.540039,12535.67969,1512.859985,16.33,6.693,2.202,2.42
26/03/2019,47.915001,48.220001,46.145,46.697498,45.133156,199202000,89.188004,112.911949,59.230999,7691.52002,12641.36035,1528.170044,14.68,6.7054,2.193,2.414
27/03/2019,47.1875,47.439999,46.637501,47.1175,45.539093,119393600,88.285004,111.820274,58.651001,7643.379883,12591.71973,1522.22998,15.15,6.7063,2.165,2.374
28/03/2019,47.237499,47.389999,46.8825,47.18,45.599503,83121600,88.670998,111.973503,58.4245,7669.169922,12632.58008,1535.099976,14.43,6.7066,2.203,2.389
29/03/2019,47.4575,47.52,47.134998,47.487499,45.896702,94256000,89.037498,112.940681,58.665501,7729.319824,12696.87988,1539.73999,13.71,6.7109,2.243,2.414
01/04/2019,47.91,47.919998,47.095001,47.810001,46.208393,111448000,90.709503,113.974907,59.7215,7828.910156,12836.03027,1556.060059,13.4,6.7141,2.312,2.497
02/04/2019,47.772499,48.615002,47.762501,48.505001,46.880112,91062800,90.698997,114.137703,60.024502,7848.689941,12819.04981,1553.319946,13.36,6.7206,2.292,2.481
03/04/2019,48.3125,49.125,48.287498,48.837502,47.201477,93087200,91.035004,114.884636,60.296001,7895.549805,12833.59961,1560.910034,13.74,6.7255,2.32,2.517
04/04/2019,48.697498,49.092499,48.285,48.922501,47.283623,76457200,90.943001,114.300499,60.75,7891.779785,12868.74023,1567.48999,13.58,6.7076,2.317,2.512
05/04/2019,49.112499,49.275002,48.982498,49.25,47.600155,74106400,91.863998,114.808014,60.357498,7938.689941,12927.71973,1582.560059,12.82,6.7061,2.312,2.501
08/04/2019,49.105,50.057499,49.084999,50.025002,48.34919,103526800,92.492996,114.846352,60.192001,7953.879883,12943.33984,1579,13.18,6.722,2.326,2.519
09/04/2019,50.080002,50.712502,49.807499,49.875,48.204212,143072800,91.792,114.223877,59.862499,7909.279785,12849.70996,1559.680054,14.28,6.7128,2.304,2.499
10/04/2019,49.669998,50.185001,49.544998,50.154999,48.474838,86781200,92.366501,115.095314,60.108002,7964.240234,12887.36035,1581.550049,13.3,6.7031,2.279,2.477
11/04/2019,50.212502,50.25,49.610001,49.737499,48.07132,83603200,92.203499,115.229408,60.230999,7947.359863,12887.12012,1579.140015,13.02,6.711,2.316,2.504
12/04/2019,49.799999,50.035,49.052502,49.717499,48.051991,111042800,92.153,115.82309,60.893501,7984.160156,12969.54004,1584.800049,12.01,6.6936,2.375,2.56
15/04/2019,49.645,49.962502,49.502499,49.807499,48.138977,70146400,92.2435,115.918846,61.055,7976.009766,12956.67969,1579.170044,12.32,6.6982,2.37,2.553
16/04/2019,49.865002,50.342499,49.639999,49.8125,48.14381,102785600,93.152,115.650734,61.356499,8000.22998,12952.24023,1582.790039,12.18,6.7171,2.408,2.592
17/04/2019,49.884998,50.845001,49.6525,50.782501,49.081318,115627200,93.240997,116.60833,61.817001,7996.080078,12907.11035,1567.599976,12.6,6.7084,2.401,2.592
18/04/2019,50.779999,51.037498,50.630001,50.965,49.257702,96783200,93.084503,118.140526,61.818501,7998.060059,12922.70996,1565.75,12.09,6.7147,2.369,2.56
22/04/2019,50.7075,51.235001,50.584999,51.1325,49.41959,77758000,94.365501,118.513977,62.442001,8015.27002,12914.28027,1560.040039,12.42,6.7262,2.388,2.59
23/04/2019,51.107498,51.9375,50.974998,51.869999,50.132389,93292000,96.188499,120.122772,63.227501,8120.819824,12993.84961,1585.089966,12.28,6.7381,2.361,2.57
24/04/2019,51.84,52.119999,51.762501,51.790001,50.055065,70162400,95.087502,119.710991,62.799999,8102.009766,12951.62988,1588.130005,13.14,6.7111,2.315,2.522
25/04/2019,51.7075,51.939999,51.279999,51.32,49.600803,74172800,95.112503,123.675507,63.172501,8118.680176,12912.95996,1575.609985,13.25,6.7105,2.33,2.534
26/04/2019,51.224998,51.25,50.529999,51.075001,49.364017,74596400,97.531502,124.384163,63.609001,8146.399902,12991.2002,1589.900024,12.73,6.7224,2.295,2.505
29/04/2019,51.099998,51.4925,50.965,51.1525,49.438923,88818800,96.921501,124.269241,64.378998,8161.850098,13008.05957,1598.359985,13.11,6.7014,2.318,2.536
30/04/2019,50.764999,50.849998,49.7775,50.1675,48.486919,186139600,96.325996,125.064041,59.424,8095.390137,13060.65039,1591.209961,13.12,6.7166,2.282,2.509
01/05/2019,52.470001,53.827499,52.307499,52.630001,50.866928,259309200,95.575996,122.459351,58.403999,8049.640137,12946.12988,1576.380005,14.8,6.7169,2.298,2.511
02/05/2019,52.459999,53.162498,52.032501,52.287498,50.535896,127985200,95.041,120.86013,58.130501,8036.77002,12929.55957,1582.650024,14.42,6.7154,2.352,2.552
03/05/2019,52.7225,52.959999,52.557499,52.9375,51.164124,83569600,98.123001,123.436081,59.27,8164,13037.87988,1614.02002,12.87,6.7108,2.33,2.531
06/05/2019,51.072498,52.209999,50.875,52.119999,50.374001,129772400,97.527496,122.717903,59.469501,8123.290039,12976.66992,1614.97998,15.44,6.7154,2.293,2.5
07/05/2019,51.470001,51.855,50.2075,50.715,49.016087,155054800,96.050003,120.199387,58.705002,7963.759766,12778.5,1582.310059,19.32,6.7185,2.252,2.448
08/05/2019,50.474998,51.334999,50.4375,50.724998,49.025745,105358000,95.888496,120.189796,58.313499,7943.319824,12766.69043,1574.969971,19.4,6.7032,2.285,2.482
09/05/2019,50.099998,50.419998,49.165001,50.18,48.499004,139634400,94.9935,120.180244,58.118999,7910.589844,12731.34961,1570.060059,19.1,6.7077,2.253,2.457
10/05/2019,49.355,49.712502,48.192501,49.294998,47.827122,164834800,94.499001,121.74115,58.213501,7916.939941,12788.13965,1572.98999,16.040001,6.7112,2.25,2.455
13/05/2019,46.927502,47.369999,45.712502,46.43,45.04744,229722400,91.134003,118.121368,56.601501,7647.02002,12526.70996,1523,20.549999,6.6872,2.186,2.405
14/05/2019,46.602501,47.424999,46.352501,47.165001,45.760551,146118800,92.005997,119.442871,56.021999,7734.490234,12620,1543.060059,18.059999,6.7081,2.198,2.419
15/05/2019,46.567501,47.9375,46.505001,47.73,46.308727,106178800,93.557503,121.124901,58.210499,7822.149902,12652.29004,1548.27002,16.440001,6.7034,2.153,2.379
16/05/2019,47.477501,48.1175,47.209999,47.52,46.104977,132125600,95.378502,123.921852,58.949001,7898.049805,12738.36035,1557.23999,15.29,6.7085,2.186,2.405
17/05/2019,46.732498,47.724998,46.689999,47.25,45.843014,131516400,93.449997,123.095276,58.115002,7816.279785,12657.62988,1535.76001,15.96,6.7249,2.178,2.393
20/05/2019,45.880001,46.087502,45.07,45.772499,44.409512,154449200,92.948502,121.317131,56.942501,7702.379883,12616.79981,1524.959961,16.309999,6.7209,2.205,2.416
21/05/2019,46.305,47,46.174999,46.650002,45.260883,113459200,92.875999,121.970688,57.481499,7785.720215,12720.71973,1545.25,14.95,6.7421,2.228,2.426
22/05/2019,46.165001,46.427502,45.637501,45.695,44.334324,118994400,92.984001,122.710808,57.570999,7750.839844,12671.99023,1531.630005,14.75,6.7288,2.189,2.393
23/05/2019,44.950001,45.134998,44.452499,44.915001,43.577549,146118800,90.774002,121.278687,57.038502,7628.279785,12525,1501.380005,16.92,6.7324,2.088,2.296
24/05/2019,45.049999,45.535,44.654999,44.7425,43.410183,94858800,91.164001,121.336342,56.6735,7637.009766,12581.36035,1514.109985,15.85,6.7338,2.122,2.324
28/05/2019,44.73,45.147499,44.477501,44.557499,43.230694,111792800,91.821503,121.25946,56.7075,7607.350098,12465.90039,1504.02002,17.5,6.734,2.074,2.268
29/05/2019,44.105,44.837502,44,44.345001,43.024521,113924800,90.959503,120.086861,55.823002,7547.310059,12386.20996,1489.949951,17.9,6.7339,2.036,2.236
30/05/2019,44.487499,44.807499,44.1675,44.575001,43.247677,84873600,90.816002,120.846161,55.897499,7567.720215,12393.66016,1485.530029,17.299999,6.7336,2.031,2.227
31/05/2019,44.057499,44.497501,43.747501,43.767502,42.464218,108174400,88.753502,118.875778,55.181499,7453.149902,12264.49023,1465.48999,18.709999,6.7636,1.927,2.142
03/06/2019,43.900002,44.48,42.567501,43.325001,42.034893,161584400,84.634499,115.184944,51.811501,7333.02002,12341.82031,1469.97998,18.860001,6.776,1.847,2.081
04/06/2019,43.860001,44.9575,43.630001,44.91,43.572689,123872000,86.477997,118.376007,52.6525,7527.120117,12560.58008,1508.560059,16.969999,6.782,1.881,2.119
05/06/2019,46.07,46.247501,45.285,45.634998,44.276104,119093600,86.925003,120.942268,52.111,7575.47998,12614.7002,1506.790039,16.09,6.8265,1.863,2.123
06/06/2019,45.77,46.3675,45.537498,46.305,44.926151,90105200,87.718002,122.854996,52.216999,7615.549805,12675.66016,1499.290039,15.93,6.8231,1.884,2.124
07/06/2019,46.627499,47.98,46.442501,47.537498,46.121952,122737600,90.2015,126.295914,53.301998,7742.100098,12765.86035,1514.390015,16.299999,6.8773,1.851,2.084
10/06/2019,47.952499,48.842499,47.904999,48.145,46.711357,104883600,93.031502,127.449295,54.019001,7823.169922,12802.03027,1523.560059,15.94,6.8749,1.912,2.143
11/06/2019,48.715,49,48.400002,48.702499,47.252266,107731600,93.184998,126.968735,53.936001,7822.569824,12813.91016,1519.109985,15.99,6.8752,1.909,2.14
12/06/2019,48.487499,48.9925,48.3475,48.547501,47.101883,73012800,92.765999,126.382423,53.851501,7792.720215,12784.83008,1519.790039,15.91,6.8828,1.881,2.127
13/06/2019,48.674999,49.197498,48.400002,48.537498,47.092182,86698400,93.514999,127.180199,54.438499,7837.129883,12827.50977,1535.800049,15.82,6.9177,1.83,2.091
14/06/2019,47.887501,48.397499,47.575001,48.185001,46.750179,75046000,93.483498,127.30513,54.267502,7796.660156,12787.24023,1522.5,15.28,6.9113,1.846,2.093
17/06/2019,48.224998,48.740002,48.0425,48.4725,47.029106,58676400,94.301498,127.689598,54.625,7845.02002,12775.51953,1532.75,15.35,null,1.847,2.086
18/06/2019,49.012501,50.072498,48.802502,49.612499,48.135174,106204000,95.068497,129.909851,55.18,7953.879883,12907.45996,1550.22998,15.15,6.9054,1.832,2.06
19/06/2019,49.919998,49.970001,49.327499,49.467499,47.99448,84496800,95.439499,130.41925,55.116501,7987.319824,12954.08008,1555.579956,14.33,6.9095,1.768,2.029
20/06/2019,50.092499,50.1525,49.5075,49.865002,48.380154,86056000,95.9095,131.630325,55.570999,8051.339844,13081.54004,1563.48999,14.75,6.8993,1.738,2.001
21/06/2019,49.700001,50.212502,49.537498,49.695,48.215206,191202400,95.565002,131.649536,56.094002,8031.709961,13047.24023,1549.630005,15.4,6.8972,1.807,2.068
24/06/2019,49.634998,50.040001,49.5425,49.645,48.166706,72881600,95.695,132.428085,55.776001,8005.700195,13019.98047,1530.079956,15.26,6.9091,1.753,2.021
25/06/2019,49.607498,49.814999,48.822498,48.892502,47.436607,84281200,93.913498,128.24707,54.317501,7884.720215,12936.65039,1521.040039,16.280001,6.9134,1.733,1.994
26/06/2019,49.442501,50.247501,49.337502,49.950001,48.46262,104270000,94.891502,128.727631,53.990002,7909.970215,12912.00977,1521.890015,16.209999,6.9009,1.8,2.049
27/06/2019,50.072498,50.392502,49.892502,49.935001,48.448059,83598800,95.213997,128.939072,53.800499,7967.759766,12965.32031,1546.550049,15.82,6.9041,1.763,2.005
28/06/2019,49.669998,49.875,49.262501,49.48,48.006618,124442400,94.681503,128.75647,54.045502,8006.240234,13049.70996,1566.569946,15.08,6.9028,1.758,2
01/07/2019,50.7925,51.122501,50.162498,50.387501,48.887093,109012000,96.109497,130.409668,54.897499,8091.160156,13127.69043,1566.569946,14.06,6.9073,1.796,2.034
02/07/2019,50.352501,50.782501,50.34,50.682499,49.173306,67740800,96.7155,131.274719,55.5625,8109.089844,13152.54981,1560.540039,12.93,6.9081,1.747,1.976
03/07/2019,50.82,51.110001,50.672501,51.102501,49.580803,45448000,96.949997,132.120499,56.078999,8170.22998,13239.87012,1572.119995,12.57,6.909,1.737,1.953
05/07/2019,50.837502,51.27,50.724998,51.057499,49.537144,69062000,97.1455,131.736069,56.579498,8161.790039,13210.91016,1575.619995,13.28,6.9088,1.842,2.048
08/07/2019,50.202499,50.349998,49.602501,50.005001,48.515984,101354400,97.615997,131.639954,55.817501,8098.379883,13147.21973,1561.390015,13.96,6.9301,1.844,2.034
09/07/2019,49.799999,50.377499,49.702499,50.310001,48.811897,82312000,99.415001,131.159363,56.241501,8141.72998,13136.88965,1562.589966,14.09,6.9104,1.867,2.054
10/07/2019,50.462502,50.932499,50.389999,50.807499,49.294579,71588400,100.870499,132.495361,57.023998,8202.530273,13173.25977,1565.050049,13.03,6.9169,1.828,2.061
11/07/2019,50.827499,51.0975,50.427502,50.4375,48.935604,80767200,100.053497,133.023987,57.210499,8196.040039,13198.71973,1557.920044,12.93,6.9208,1.877,2.12
12/07/2019,50.612499,51,50.549999,50.825001,49.311554,70380800,100.550003,133.504578,57.244999,8244.139648,13234.75977,1570,12.39,6.9245,1.858,2.106
15/07/2019,51.022499,51.467499,51,51.302502,49.774841,67789600,101.0495,133.504578,57.516998,8258.19043,13233.38965,1561.819946,12.68,6.9249,1.849,2.092
16/07/2019,51.147499,51.5275,50.875,51.125,49.602627,67467200,100.495003,131.75528,57.679001,8222.799805,13195.19043,1562,12.86,6.9023,1.883,2.122
