Date,Open,High,Low,Close,Adj Close,Volume
2019-08-15,7.0145,7.0421,7.0145,7.0235,7.0235,0.0
2019-08-16,7.024,7.0448,7.024,7.024,7.024,0.0
2019-08-19,7.0419,7.0501,7.0363,7.0419,7.0419,0.0
2019-08-20,7.0408,7.0636,7.0408,7.0498,7.0498,0.0
2019-08-21,7.0595,7.0655,7.0441,7.0596,7.0596,0.0
2019-08-22,7.0623,7.0923,7.0622,7.0624,7.0624,0.0
2019-08-23,7.0826,7.0976,7.0743,7.0827,7.0827,0.0
2019-08-26,7.095,7.1515,7.095,7.095,7.095,0.0
2019-08-27,7.1504,7.1681,7.1447,7.1503,7.1503,0.0
2019-08-28,7.1613,7.1665,7.1475,7.1614,7.1614,0.0
2019-08-29,7.1644,7.1692,7.1319,7.1553,7.1553,0.0
2019-08-30,7.1435,7.1557,7.1373,7.1436,7.1436,0.0
2019-09-02,7.1558,7.1725,7.15,7.1557,7.1557,0.0
2019-09-03,7.162,7.1839,7.162,7.171,7.171,0.0
2019-09-04,7.1779,7.1799,7.1375,7.178,7.178,0.0
2019-09-05,7.1451,7.1543,7.1154,7.1451,7.1451,0.0
2019-09-06,7.1478,7.154,7.1053,7.1477,7.1477,0.0
2019-09-09,7.1057,7.1338,7.1057,7.1147,7.1147,0.0
2019-09-10,7.121,7.1212,7.098,7.1211,7.1211,0.0
2019-09-11,7.1027,7.1214,7.0996,7.1117,7.1117,0.0
2019-09-12,7.1068,7.1182,7.0608,7.1158,7.1158,0.0
2019-09-13,7.0784,7.0785,7.0784,7.0784,7.0784,0.0
2019-09-16,7.0785,7.0785,7.0558,7.0784,7.0784,0.0
2019-09-17,7.0663,7.0961,7.0663,7.0664,7.0664,0.0
2019-09-18,7.0819,7.0909,7.0763,7.0909,7.0909,0.0
2019-09-19,7.076,7.1038,7.076,7.085,7.085,0.0
2019-09-20,7.0866,7.0963,7.073,7.0956,7.0956,0.0
2019-09-23,7.0816,7.1275,7.0816,7.0906,7.0906,0.0
2019-09-24,7.1175,7.1196,7.0945,7.1176,7.1176,0.0
2019-09-25,7.1155,7.1339,7.1036,7.1155,7.1155,0.0
2019-09-26,7.1218,7.1342,7.1134,7.1308,7.1308,0.0
2019-09-27,7.1226,7.1374,7.1115,7.1316,7.1316,0.0
2019-09-30,7.1128,7.1474,7.1128,7.1218,7.1218,0.0
2019-10-01,7.1384,7.1475,7.1384,7.1475,7.1475,0.0
2019-10-02,7.1474,7.1476,7.1384,7.1474,7.1474,0.0
2019-10-03,7.1476,7.1476,7.1384,7.1476,7.1476,0.0
2019-10-04,7.1474,7.1475,7.1474,7.1475,7.1475,0.0
2019-10-07,7.1475,7.1475,7.1474,7.1474,7.1474,0.0
2019-10-08,7.1475,7.1523,7.1148,7.1474,7.1474,0.0
2019-10-09,7.1434,7.1489,7.1138,7.1435,7.1435,0.0
2019-10-10,7.1314,7.1314,7.0935,7.1314,7.1314,0.0
2019-10-11,7.1154,7.1155,7.0837,7.1155,7.1155,0.0
2019-10-14,7.087,7.0874,7.0498,7.0872,7.0872,0.0
2019-10-15,7.0666,7.0823,7.0584,7.0666,7.0666,0.0
2019-10-16,7.0718,7.1019,7.0718,7.0808,7.0808,0.0
2019-10-17,7.0926,7.0998,7.0645,7.0927,7.0927,0.0
2019-10-18,7.0674,7.0866,7.0633,7.0764,7.0764,0.0
2019-10-21,7.0808,7.0829,7.0631,7.0807,7.0807,0.0
2019-10-22,7.0663,7.0819,7.0658,7.0663,7.0663,0.0
2019-10-23,7.0761,7.0851,7.0605,7.0762,7.0762,0.0
2019-10-24,7.0556,7.0721,7.0524,7.0646,7.0646,0.0
2019-10-25,7.068,7.0748,7.0583,7.0681,7.0681,0.0
2019-10-28,7.0647,7.068,7.0552,7.0647,7.0647,0.0
2019-10-29,7.0669,7.0669,7.0472,7.0669,7.0669,0.0
2019-10-30,7.0649,7.0658,7.0449,7.0649,7.0649,0.0
2019-10-31,7.0544,7.0551,7.0295,7.0544,7.0544,0.0
2019-11-01,7.0382,7.045,7.0289,7.0382,7.0382,0.0
2019-11-04,7.0364,7.0365,7.016,7.0364,7.0364,0.0
2019-11-05,7.0294,7.0294,6.9801,7.0294,7.0294,0.0
2019-11-06,7.0088,7.0141,6.9826,7.0088,7.0088,0.0
2019-11-07,6.9972,7.0191,6.963,6.9972,6.9972,0.0
2019-11-08,,,,,,
2019-11-11,6.9948,7.0105,6.9861,6.995,6.995,0.0
2019-11-12,7.0096,7.0096,6.9938,7.0096,7.0096,0.0
2019-11-13,7.0068,7.0226,7.0068,7.0068,7.0068,0.0
2019-11-14,7.0226,7.0228,7.0118,7.0226,7.0226,0.0
2019-11-15,7.0198,7.0273,6.9933,7.0198,7.0198,0.0
2019-11-18,7.0074,7.0272,7.0022,7.0073,7.0073,0.0
2019-11-19,7.025,7.0277,7.0156,7.025,7.025,0.0
2019-11-20,7.0268,7.0369,7.0196,7.0268,7.0268,0.0
2019-11-21,7.035,7.0437,7.0183,7.035,7.035,0.0
2019-11-22,7.0282,7.0412,7.0244,7.0282,7.0282,0.0
2019-11-25,7.0383,7.0386,7.0236,7.0383,7.0383,0.0
2019-11-26,7.0355,7.0406,7.0226,7.0355,7.0355,0.0
2019-11-27,7.0325,7.0326,7.0143,7.0325,7.0325,0.0
2019-11-28,7.0279,7.0346,7.0179,7.0279,7.0279,0.0
2019-11-29,7.0344,7.0344,7.0181,7.0344,7.0344,0.0
2019-12-02,7.0315,7.0435,7.0259,7.0315,7.0315,0.0
2019-12-03,7.0383,7.0614,7.035,7.0383,7.0383,0.0
2019-12-04,7.0602,7.0727,7.0452,7.0602,7.0602,0.0
2019-12-05,7.0489,7.0557,7.0387,7.0489,7.0489,0.0
2019-12-06,7.0438,7.0439,7.0216,7.0438,7.0438,0.0
2019-12-09,7.0343,7.0423,7.0299,7.0343,7.0343,0.0
2019-12-10,7.0382,7.0402,7.0283,7.0382,7.0382,0.0
2019-12-11,7.0333,7.0397,7.0284,7.0333,7.0333,0.0
2019-12-12,7.0378,7.0379,7.0194,7.0378,7.0378,0.0
2019-12-13,7.0195,7.0195,6.9601,7.0195,7.0195,0.0
2019-12-16,6.9719,6.9942,6.9717,6.9719,6.9719,0.0
2019-12-17,6.9816,7.0018,6.9816,6.9816,6.9816,0.0
2019-12-18,6.9962,7.0072,6.9923,6.9962,6.9962,0.0
2019-12-19,7.004,7.0095,6.9906,7.004,7.004,0.0
2019-12-20,7.0094,7.0148,6.9957,7.0094,7.0094,0.0
2019-12-23,7.0057,7.013,7.0014,7.0057,7.0057,0.0
2019-12-24,7.0118,7.0131,6.9967,7.0118,7.0118,0.0
2019-12-25,7.0064,7.0071,6.9815,7.0064,7.0064,0.0
2019-12-26,6.9883,7.0018,6.9854,6.9883,6.9883,0.0
2019-12-27,6.9963,7.0001,6.9886,6.9963,6.9963,0.0
2019-12-30,6.9948,6.9948,6.9768,6.9948,6.9948,0.0
2019-12-31,6.9857,6.9859,6.9575,6.9857,6.9857,0.0
2020-01-01,6.9623,6.9623,6.9622,6.9623,6.9623,0.0
2020-01-02,6.9622,6.973,6.9598,6.9622,6.9622,0.0
2020-01-03,6.9634,6.9744,6.9591,6.9634,6.9634,0.0
2020-01-06,6.9645,6.9775,6.9645,6.9645,6.9645,0.0
2020-01-07,6.9745,6.975,6.9308,6.9745,6.9745,0.0
2020-01-08,6.9444,6.953,6.9315,6.9444,6.9444,0.0
2020-01-09,6.9452,6.9516,6.9451,6.9452,6.9452,0.0
2020-01-10,6.9517,6.956,6.9093,6.9517,6.9517,0.0
2020-01-13,6.9093,6.9142,6.8837,6.9093,6.9093,0.0
2020-01-14,6.8927,6.9003,6.8646,6.8927,6.8927,0.0
2020-01-15,6.9004,6.9004,6.8828,6.9003,6.9003,0.0
2020-01-16,6.8898,6.8907,6.8701,6.8898,6.8898,0.0
2020-01-17,6.8781,6.8781,6.8526,6.8781,6.8781,0.0
2020-01-20,6.8587,6.8659,6.8398,6.8587,6.8587,0.0
2020-01-21,6.8658,6.908,6.8658,6.8658,6.8658,0.0
2020-01-22,6.9048,6.9162,6.888,6.9048,6.9048,0.0
2020-01-23,6.9057,6.9357,6.9057,6.9057,6.9057,0.0
2020-01-24,6.9356,6.9357,6.9356,6.9356,6.9356,0.0
2020-01-27,6.9357,6.9357,6.9352,6.9357,6.9357,0.0
2020-01-28,6.9357,6.9358,6.9357,6.9357,6.9357,0.0
2020-01-29,6.9357,6.9358,6.9357,6.9357,6.9357,0.0
2020-01-30,6.9357,6.9358,6.9357,6.9357,6.9357,0.0
2020-01-31,6.9357,6.9358,6.9357,6.9357,6.9357,0.0
2020-02-03,6.9357,7.0246,6.9356,6.9357,6.9357,0.0
2020-02-04,7.0206,7.0232,6.9828,7.0206,7.0206,0.0
2020-02-05,6.9975,7.0058,6.9691,6.9975,6.9975,0.0
2020-02-06,6.9728,6.9812,6.9521,6.9728,6.9728,0.0
2020-02-07,6.9698,7.0014,6.9698,6.9698,6.9698,0.0
2020-02-10,7.0006,7.0013,6.9736,7.0006,7.0006,0.0
2020-02-11,6.9835,6.9835,6.9616,6.9835,6.9835,0.0
2020-02-12,6.9649,6.9753,6.9583,6.9649,6.9649,0.0
2020-02-13,6.971,6.9844,6.9686,6.971,6.971,0.0
2020-02-14,6.9764,6.9871,6.972,6.9764,6.9764,0.0
2020-02-17,6.9861,6.9861,6.9703,6.9861,6.9861,0.0
2020-02-18,6.9793,7.0059,6.9791,6.9793,6.9793,0.0
2020-02-19,6.9962,7.0063,6.9835,6.9962,6.9962,0.0
2020-02-20,6.9972,7.0247,6.9972,6.9972,6.9972,0.0
2020-02-21,7.0224,7.0415,7.0191,7.0224,7.0224,0.0
2020-02-24,7.0261,7.0364,7.0211,7.0262,7.0262,0.0
2020-02-25,7.0284,7.0365,7.0033,7.0284,7.0284,0.0
2020-02-26,7.0364,7.0401,7.0094,7.0364,7.0364,0.0
2020-02-27,7.0398,7.0415,6.9998,7.0398,7.0398,0.0
2020-02-28,7.0035,7.0112,6.9738,7.0035,7.0035,0.0
2020-03-02,6.991,7.0001,6.9516,6.9909,6.9909,0.0
2020-03-03,6.9998,6.9999,6.9601,6.9998,6.9998,0.0
2020-03-04,6.961,6.9671,6.9133,6.961,6.961,0.0
2020-03-05,6.9654,6.9656,6.9256,6.9654,6.9654,0.0
2020-03-06,6.936,6.9568,6.918,6.936,6.936,0.0
2020-03-09,6.9311,6.9528,6.9216,6.9311,6.9311,0.0
2020-03-10,6.9456,6.9592,6.9275,6.9456,6.9456,0.0
2020-03-11,6.9556,6.9633,6.9432,6.9556,6.9556,0.0
2020-03-12,6.9596,7.0352,6.9594,6.9596,6.9596,0.0
2020-03-13,7.0286,7.0319,6.9689,7.0286,7.0286,0.0
2020-03-16,7.0072,7.0225,6.9918,7.0072,7.0072,0.0
2020-03-17,6.9927,7.0222,6.9819,6.9927,6.9927,0.0
2020-03-18,7.0062,7.0468,7.0025,7.0062,7.0062,0.0
2020-03-19,7.0464,7.1246,7.0453,7.0464,7.0464,0.0
2020-03-20,7.1077,7.1077,7.0518,7.1077,7.1077,0.0
2020-03-23,7.0949,7.1206,7.0794,7.0948,7.0948,0.0
2020-03-24,7.0913,7.0913,7.0558,7.0913,7.0913,0.0
2020-03-25,7.062,7.1158,7.0472,7.062,7.062,0.0
2020-03-26,7.1135,7.12,7.0701,7.1135,7.1135,0.0
2020-03-27,7.0731,7.0967,7.054,7.0731,7.0731,0.0
2020-03-30,7.0953,7.1029,7.0824,7.0953,7.0953,0.0
2020-03-31,7.0992,7.0997,7.0725,7.0992,7.0992,0.0
2020-04-01,7.0814,7.1054,7.0802,7.0814,7.0814,0.0
2020-04-02,7.0993,7.1061,7.0829,7.0993,7.0993,0.0
2020-04-03,7.0832,7.0978,7.0789,7.0832,7.0832,0.0
2020-04-06,7.0913,7.0915,7.0912,7.0913,7.0913,0.0
2020-04-07,7.0913,7.0916,7.0358,7.0913,7.0913,0.0
2020-04-08,7.0448,7.0691,7.0448,7.0448,7.0448,0.0
2020-04-09,7.0649,7.072,7.031,7.0649,7.0649,0.0
2020-04-10,7.0422,7.0461,7.0288,7.0422,7.0422,0.0
2020-04-13,7.0351,7.0548,7.0351,7.0351,7.0351,0.0
2020-04-14,7.0516,7.0617,7.0401,7.0516,7.0516,0.0
2020-04-15,7.0481,7.0665,7.0428,7.0483,7.0483,0.0
2020-04-16,7.0665,7.082,7.0632,7.0665,7.0665,0.0
2020-04-17,7.0788,7.0809,7.0622,7.0788,7.0788,0.0
2020-04-20,7.0722,7.0815,7.0636,7.0722,7.0722,0.0
2020-04-21,7.0724,7.0854,7.0705,7.0724,7.0724,0.0
2020-04-22,7.0708,7.0897,7.0707,7.0708,7.0708,0.0
2020-04-23,7.0831,7.0855,7.0567,7.0831,7.0831,0.0
2020-04-24,7.0652,7.0861,7.0652,7.0652,7.0652,0.0
2020-04-27,7.0809,7.0882,7.0721,7.0809,7.0809,0.0
2020-04-28,7.0853,7.0891,7.074,7.0853,7.0853,0.0
2020-04-29,7.0781,7.0799,7.0639,7.0781,7.0781,0.0
2020-04-30,7.0754,7.0821,7.0412,7.0754,7.0754,0.0
2020-05-01,7.0613,7.0614,7.0613,7.0613,7.0613,0.0
2020-05-04,7.0615,7.0615,7.0522,7.0615,7.0615,0.0
2020-05-05,7.0615,7.0616,7.0612,7.0615,7.0615,0.0
2020-05-06,7.0615,7.1048,7.0614,7.0615,7.0615,0.0
2020-05-07,7.1036,7.1062,7.0792,7.1036,7.1036,0.0
2020-05-08,7.0838,7.0849,7.0616,7.0838,7.0838,0.0
2020-05-11,7.0731,7.0979,7.0716,7.0731,7.0731,0.0
2020-05-12,7.098,7.0986,7.0787,7.098,7.098,0.0
2020-05-13,7.0821,7.0951,7.0798,7.0821,7.0821,0.0
2020-05-14,7.0913,7.1018,7.0875,7.0913,7.0913,0.0
2020-05-15,7.0947,7.1085,7.0884,7.0947,7.0947,0.0
2020-05-18,7.1012,7.1185,7.1011,7.1012,7.1012,0.0
2020-05-19,7.1086,7.1114,7.0958,7.1086,7.1086,0.0
2020-05-20,7.0982,7.1081,7.0835,7.0982,7.0982,0.0
2020-05-21,7.0925,7.1142,7.0864,7.0925,7.0925,0.0
2020-05-22,7.1143,7.1425,7.1083,7.1143,7.1143,0.0
2020-05-25,7.1294,7.1419,7.1265,7.1294,7.1294,0.0
2020-05-26,7.1357,7.137,7.1255,7.1357,7.1357,0.0
2020-05-27,7.1341,7.1769,7.134,7.1341,7.1341,0.0
2020-05-28,7.1683,7.1685,7.1433,7.1682,7.1682,0.0
2020-05-29,7.1452,7.1532,7.1315,7.1452,7.1452,0.0
2020-06-01,7.1363,7.1383,7.1099,7.1363,7.1363,0.0
2020-06-02,7.1267,7.127,7.0981,7.1267,7.1267,0.0
2020-06-03,7.0999,7.1248,7.0942,7.0999,7.0999,0.0
2020-06-04,7.1147,7.1294,7.1003,7.1147,7.1147,0.0
2020-06-05,7.1093,7.1136,7.0724,7.1092,7.1092,0.0
2020-06-08,7.081,7.0897,7.06,7.081,7.081,0.0
2020-06-09,7.0703,7.0895,7.0657,7.0703,7.0703,0.0
2020-06-10,7.0763,7.0829,7.0483,7.0763,7.0763,0.0
2020-06-11,7.06,7.0741,7.0483,7.06,7.06,0.0
2020-06-12,7.0641,7.0861,7.062,7.0641,7.0641,0.0
2020-06-15,7.0824,7.0971,7.0823,7.0824,7.0824,0.0
2020-06-16,7.0908,7.091,7.067,7.0908,7.0908,0.0
2020-06-17,7.0856,7.0955,7.0836,7.086,7.086,0.0
2020-06-18,7.0845,7.0923,7.0687,7.0845,7.0845,0.0
2020-06-19,7.0884,7.0904,7.0641,7.0884,7.0884,0.0
2020-06-22,7.0713,7.0803,7.0657,7.0713,7.0713,0.0
2020-06-23,7.0674,7.0811,7.0572,7.0674,7.0674,0.0
2020-06-24,7.0574,7.077,7.0511,7.0574,7.0574,0.0
2020-06-25,7.0772,7.0772,7.0771,7.0772,7.0772,0.0
2020-06-26,7.0772,7.0774,7.0772,7.0772,7.0772,0.0
2020-06-29,7.0772,7.0803,7.0658,7.0772,7.0772,0.0
2020-06-30,7.0796,7.0803,7.058,7.0796,7.0796,0.0
2020-07-01,7.0644,7.071,7.0517,7.0644,7.0644,0.0
2020-07-02,7.0701,7.0702,7.0576,7.0701,7.0701,0.0
2020-07-03,7.0655,7.0685,7.0563,7.0655,7.0655,0.0
2020-07-06,7.0654,7.0654,7.0124,7.0654,7.0654,0.0
2020-07-07,7.0173,7.0252,7.003,7.0173,7.0173,0.0
2020-07-08,7.0129,7.023,6.9971,7.0129,7.0129,0.0
2020-07-09,7.0035,7.0036,6.9762,7.0035,7.0035,0.0
2020-07-10,6.9931,7.0112,6.993,6.9931,6.9931,0.0
2020-07-13,6.992,7.0034,6.9887,6.992,6.992,0.0
2020-07-14,6.9964,7.007,6.9939,6.9964,6.9964,0.0
2020-07-15,6.9958,7.0065,6.9825,6.9958,6.9958,0.0
2020-07-16,6.9878,6.9992,6.9808,6.9878,6.9878,0.0
2020-07-17,6.9882,7.0031,6.9882,6.9882,6.9882,0.0
2020-07-20,6.9912,7.0,6.9775,6.9912,6.9912,0.0
2020-07-21,6.9823,6.9944,6.9746,6.9823,6.9823,0.0
2020-07-22,6.9797,7.012,6.9622,6.9797,6.9797,0.0
2020-07-23,6.9987,7.0125,6.9847,6.9987,6.9987,0.0
2020-07-24,7.0031,7.0224,6.9977,7.0031,7.0031,0.0
2020-07-27,7.0161,7.0163,6.9879,7.0161,7.0161,0.0
2020-07-28,6.9932,7.0085,6.9812,6.9932,6.9932,0.0
2020-07-29,6.9997,7.0042,6.988,6.9997,6.9997,0.0
2020-07-30,7.0003,7.008,6.9918,7.0003,7.0003,0.0
2020-07-31,7.0073,7.0079,6.9657,7.0073,7.0073,0.0
2020-08-03,6.9742,6.9844,6.9644,6.9742,6.9742,0.0
2020-08-04,6.9794,6.9858,6.9715,6.9794,6.9794,0.0
2020-08-05,6.9727,6.9728,6.9351,6.9727,6.9727,0.0
2020-08-06,6.9346,6.9525,6.9327,6.9346,6.9346,0.0
2020-08-07,6.9524,6.9726,6.9474,6.9524,6.9524,0.0
2020-08-10,6.967,6.9711,6.9571,6.967,6.967,0.0
2020-08-11,6.9608,6.9611,6.9342,6.9608,6.9608,0.0
2020-08-12,6.9453,6.9561,6.931,6.9453,6.9453,0.0
2020-08-13,6.9362,6.9466,6.9273,6.9362,6.9362,0.0
2020-08-14,6.9436,6.9528,6.94,6.9436,6.9436,0.0
2020-08-17,6.9494,6.9494,6.9229,6.9494,6.9494,0.0
2020-08-18,6.9318,6.9337,6.9105,6.9318,6.9318,0.0
2020-08-19,6.9208,6.9213,6.8981,6.9208,6.9208,0.0
2020-08-20,6.9192,6.9269,6.9099,6.9192,6.9192,0.0
2020-08-21,6.9148,6.9246,6.8992,6.9148,6.9148,0.0
2020-08-24,6.9185,6.9198,6.9025,6.9185,6.9185,0.0
2020-08-25,6.9189,6.9189,6.8998,6.9189,6.9189,0.0
2020-08-26,6.9119,6.9122,6.885,6.9119,6.9119,0.0
2020-08-27,6.8849,6.8912,6.8695,6.8849,6.8849,0.0
2020-08-28,6.8892,6.8893,6.8565,6.8892,6.8892,0.0
2020-08-31,6.8644,6.8644,6.8345,6.8644,6.8644,0.0
2020-09-01,6.8477,6.8481,6.81,6.8477,6.8477,0.0
2020-09-02,6.8275,6.838,6.8195,6.8275,6.8275,0.0
2020-09-03,6.8373,6.8478,6.824,6.8373,6.8373,0.0
2020-09-04,6.8458,6.8458,6.8292,6.8458,6.8458,0.0
2020-09-07,6.8415,6.8415,6.8212,6.8415,6.8415,0.0
2020-09-08,6.8295,6.85,6.824,6.8295,6.8295,0.0
2020-09-09,6.8451,6.8549,6.8269,6.8451,6.8451,0.0
2020-09-10,6.8318,6.8414,6.8198,6.8318,6.8318,0.0
2020-09-11,6.8333,6.8381,6.8267,6.8333,6.8333,0.0
2020-09-14,6.8334,6.8334,6.8079,6.8334,6.8334,0.0
2020-09-15,6.8091,6.8095,6.766,6.8091,6.8091,0.0
2020-09-16,6.7803,6.7808,6.7469,6.7803,6.7803,0.0
2020-09-17,6.7537,6.7786,6.7512,6.7537,6.7537,0.0
2020-09-18,6.7641,6.7754,6.7418,6.7641,6.7641,0.0
2020-09-21,6.768,6.8044,6.7561,6.768,6.768,0.0
2020-09-22,6.8037,6.8042,6.7634,6.8037,6.8037,0.0
2020-09-23,6.7784,6.812,6.7771,6.7784,6.7784,0.0
2020-09-24,6.8089,6.8325,6.8087,6.8089,6.8089,0.0
2020-09-25,6.8277,6.8321,6.8091,6.8277,6.8277,0.0
2020-09-28,6.8228,6.8267,6.8014,6.8228,6.8228,0.0
2020-09-29,6.8108,6.8264,6.8076,6.8108,6.8108,0.0
2020-09-30,6.8154,6.8162,6.789,6.8154,6.8154,0.0
2020-10-01,6.7897,6.79,6.7893,6.7897,6.7897,0.0
2020-10-02,6.7894,6.7898,6.7893,6.7894,6.7894,0.0
2020-10-05,6.7898,6.7898,6.7897,6.7898,6.7898,0.0
2020-10-06,6.7898,6.79,6.7895,6.7898,6.7898,0.0
2020-10-07,6.7898,6.79,6.7893,6.7898,6.7898,0.0
2020-10-08,6.7897,6.7898,6.7892,6.7897,6.7897,0.0
2020-10-09,6.7892,6.7897,6.6923,6.7892,6.7892,0.0
2020-10-12,6.6937,6.7533,6.6936,6.6937,6.6937,0.0
2020-10-13,6.745,6.7595,6.7261,6.7444,6.7444,0.0
2020-10-14,6.7455,6.7464,6.7059,6.7455,6.7455,0.0
2020-10-15,6.7136,6.734,6.7105,6.7136,6.7136,0.0
2020-10-16,6.7239,6.7246,6.6914,6.7239,6.7239,0.0
2020-10-19,6.6966,6.7024,6.6744,6.6966,6.6966,0.0
2020-10-20,6.6807,6.6922,6.6662,6.6807,6.6807,0.0
2020-10-21,6.6752,6.6757,6.6376,6.6752,6.6752,0.0
2020-10-22,6.65,6.6876,6.647,6.65,6.65,0.0
2020-10-23,6.6835,6.6916,6.6602,6.6835,6.6835,0.0
2020-10-26,6.6858,6.7132,6.6782,6.6857,6.6857,0.0
2020-10-27,6.7113,6.7227,6.6963,6.7113,6.7113,0.0
2020-10-28,6.7044,6.729,6.704,6.7044,6.7044,0.0
2020-10-29,6.7279,6.7283,6.6966,6.7279,6.7279,0.0
2020-10-30,6.714,6.7144,6.671,6.714,6.714,0.0
2020-11-02,6.6917,6.6995,6.6794,6.6891,6.6891,0.0
2020-11-03,6.6897,6.6957,6.6717,6.6897,6.6897,0.0
2020-11-04,6.6765,6.7532,6.652,6.6766,6.6766,0.0
2020-11-05,6.652,6.661,6.6025,6.652,6.652,0.0
2020-11-06,6.6052,6.6365,6.5993,6.6052,6.6052,0.0
2020-11-09,6.6105,6.629,6.5719,6.6104,6.6104,0.0
2020-11-10,6.6281,6.6286,6.5966,6.6281,6.6281,0.0
2020-11-11,6.6148,6.631,6.5838,6.6148,6.6148,0.0
2020-11-12,6.6308,6.6324,6.6063,6.6308,6.6308,0.0
2020-11-13,6.6106,6.6254,6.5971,6.6106,6.6106,0.0
2020-11-16,6.6054,6.6054,6.5605,6.6054,6.6054,0.0
2020-11-17,6.5838,6.5842,6.547,6.5838,6.5838,0.0
2020-11-18,6.5551,6.5638,6.5311,6.5551,6.5551,0.0
2020-11-19,6.5595,6.5909,6.5511,6.5595,6.5595,0.0
2020-11-20,6.5824,6.5825,6.5597,6.5824,6.5824,0.0
2020-11-23,6.562,6.585,6.5546,6.5619,6.5619,0.0
2020-11-24,6.5845,6.5916,6.5713,6.5845,6.5845,0.0
2020-11-25,6.5902,6.5906,6.5658,6.5902,6.5902,0.0
2020-11-26,6.5775,6.5782,6.555,6.5775,6.5775,0.0
2020-11-27,6.5745,6.5828,6.5685,6.5745,6.5745,0.0
2020-11-30,6.5759,6.5935,6.5645,6.576,6.576,0.0
2020-12-01,6.5778,6.5857,6.5594,6.5778,6.5778,0.0
2020-12-02,6.5708,6.5713,6.5441,6.5708,6.5708,0.0
2020-12-03,6.5624,6.5632,6.5418,6.5624,6.5624,0.0
2020-12-04,6.5414,6.5511,6.5223,6.5414,6.5414,0.0
2020-12-07,6.5306,6.542,6.5285,6.5306,6.5306,0.0
2020-12-08,6.5287,6.5381,6.5164,6.5287,6.5287,0.0
2020-12-09,6.5317,6.5442,6.5144,6.5317,6.5317,0.0
2020-12-10,6.5422,6.5513,6.5347,6.5422,6.5422,0.0
2020-12-11,6.5444,6.5473,6.5275,6.5444,6.5444,0.0
2020-12-14,6.5457,6.5498,6.5323,6.5457,6.5457,0.0
2020-12-15,6.5497,6.555,6.5355,6.5497,6.5497,0.0
2020-12-16,6.5383,6.5447,6.5194,6.5383,6.5383,0.0
2020-12-17,6.5313,6.5391,6.5195,6.5313,6.5313,0.0
2020-12-18,6.5321,6.5437,6.5231,6.5321,6.5321,0.0
2020-12-21,6.5367,6.5544,6.5367,6.536,6.536,0.0
2020-12-22,6.5482,6.5525,6.5326,6.5482,6.5482,0.0
2020-12-23,6.5422,6.5541,6.5289,6.5422,6.5422,0.0
2020-12-24,6.5396,6.5398,6.5196,6.5396,6.5396,0.0
2020-12-25,6.529,6.5432,6.5196,6.529,6.529,0.0
2020-12-28,6.5408,6.5417,6.527,6.5408,6.5408,0.0
2020-12-29,6.5356,6.5362,6.5185,6.5356,6.5356,0.0
2020-12-30,6.53,6.5358,6.5145,6.53,6.53,0.0
2020-12-31,6.5222,6.5461,6.5056,6.5222,6.5222,0.0
2021-01-01,6.5317,6.532,6.5315,6.5317,6.5317,0.0
2021-01-04,6.5257,6.5257,6.4578,6.532,6.532,0.0
2021-01-05,6.4605,6.4662,6.4294,6.4605,6.4605,0.0
2021-01-06,6.4552,6.4623,6.4437,6.4552,6.4552,0.0
2021-01-07,6.4607,6.478,6.4465,6.4607,6.4607,0.0
2021-01-08,6.4772,6.4774,6.4538,6.4772,6.4772,0.0
2021-01-11,6.4744,6.4906,6.4675,6.4743,6.4743,0.0
2021-01-12,6.4797,6.4799,6.4541,6.4797,6.4797,0.0
2021-01-13,6.4629,6.4706,6.4513,6.4629,6.4629,0.0
2021-01-14,6.467,6.4744,6.4599,6.467,6.467,0.0
2021-01-15,6.4731,6.4801,6.4548,6.4731,6.4731,0.0
2021-01-18,6.4798,6.4961,6.4772,6.4797,6.4797,0.0
2021-01-19,6.4914,6.4915,6.4694,6.4914,6.4914,0.0
2021-01-20,6.4779,6.4781,6.4565,6.4779,6.4779,0.0
2021-01-21,6.4654,6.4656,6.4509,6.4654,6.4654,0.0
2021-01-22,6.4613,6.4841,6.4599,6.4614,6.4614,0.0
2021-01-25,6.4809,6.4851,6.4726,6.4808,6.4808,0.0
2021-01-26,6.4787,6.4788,6.4552,6.4787,6.4787,0.0
2021-01-27,6.4637,6.4853,6.4512,6.4637,6.4637,0.0
2021-01-28,6.4821,6.4924,6.4483,6.4821,6.4821,0.0
2021-01-29,6.4484,6.4658,6.4178,6.4484,6.4484,0.0
2021-02-01,6.4268,6.4686,6.4268,6.4268,6.4268,0.0
2021-02-02,6.4675,6.4689,6.4435,6.4675,6.4675,0.0
2021-02-03,6.4564,6.4617,6.449,6.4564,6.4564,0.0
2021-02-04,6.4592,6.4708,6.4567,6.4592,6.4592,0.0
2021-02-05,6.4707,6.4799,6.4602,6.4707,6.4707,0.0
2021-02-08,6.4657,6.4657,6.4403,6.4657,6.4657,0.0
2021-02-09,6.448,6.4524,6.4318,6.448,6.448,0.0
2021-02-10,6.4342,6.4573,6.4278,6.4342,6.4342,0.0
2021-02-11,6.4572,6.4573,6.4569,6.4572,6.4572,0.0
2021-02-12,6.4569,6.4575,6.4569,6.4569,6.4569,0.0
2021-02-15,6.4573,6.4575,6.457,6.4572,6.4572,0.0
